sep=,
DeviceTag:,285
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-07-03_12:11:58_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
109,3474137175,-82.95841217041016,77.50782012939453,-47.26509094238281,-9.51076698303223,-1.96882569789886,0.38665691018105,-5.76133346557617,0.16007615625858,-1.07784700393677
110,3474145508,-83.01570129394531,77.49882507324219,-47.27579498291016,-9.48878955841064,-1.95354366302490,0.38267725706100,-5.66133546829224,0.16312427818775,-1.12364530563354
111,3474153841,-83.03378295898438,77.49509429931641,-47.27740478515625,-9.52299213409424,-1.97418487071991,0.39931756258011,-5.73699903488159,0.16081896424294,-0.94821327924728
112,3474162174,-83.09004211425781,77.48765563964844,-47.28599548339844,-9.51390552520752,-1.95845127105713,0.41013759374619,-5.79102039337158,0.13338613510132,-0.93312668800354
113,3474170507,-83.10522460937500,77.48432922363281,-47.28411483764648,-9.50802707672119,-1.96812164783478,0.41678464412689,-5.82334518432617,0.06673788279295,-0.91827040910721
114,3474178840,-83.15822601318359,77.47644805908203,-47.29004669189453,-9.51920986175537,-1.94187521934509,0.39011272788048,-5.71015644073486,0.06071854755282,-0.97597926855087
115,3474187173,-83.17383575439453,77.47259521484375,-47.28703689575195,-9.48926544189453,-1.96358191967010,0.39195638895035,-5.70078134536743,0.10044622421265,-0.98228037357330
116,3474195506,-83.22646331787109,77.46371459960938,-47.29219436645508,-9.49233341217041,-1.98535549640656,0.42509192228317,-5.75766992568970,0.03003268875182,-1.09733939170837
117,3474203839,-83.24060058593750,77.45890808105469,-47.28743362426758,-9.48521041870117,-1.96119201183319,0.44067481160164,-5.76435518264771,0.03013514541090,-1.10066914558411
118,3474212172,-83.29563903808594,77.44879913330078,-47.29380416870117,-9.49045753479004,-1.95777559280396,0.42112958431244,-5.90569496154785,0.04573421552777,-1.24441635608673
119,3474220505,-83.31383514404297,77.44349670410156,-47.29237365722656,-9.51356029510498,-1.97429800033569,0.37556776404381,-5.89667844772339,0.11548177152872,-1.19336712360382
120,3474228838,-83.37193298339844,77.43436431884766,-47.30158615112305,-9.51867675781250,-1.98220777511597,0.41359430551529,-5.94137573242188,0.13517913222313,-1.13660609722137
121,3474237171,-83.38790130615234,77.43035888671875,-47.29603576660156,-9.51104450225830,-1.98310863971710,0.40252658724785,-6.04898166656494,0.04184085503221,-1.03307342529297
122,3474245504,-83.44171905517578,77.42220306396484,-47.29881286621094,-9.51487541198730,-1.96180009841919,0.40866702795029,-6.18312311172485,-0.01506116893142,-1.00487208366394
123,3474253837,-83.45360565185547,77.41780090332031,-47.28687286376953,-9.50898456573486,-1.96970617771149,0.41372239589691,-6.19715976715088,-0.10391695797443,-1.06693553924561
124,3474262170,-83.50177764892578,77.40808868408203,-47.28423690795898,-9.49958038330078,-1.96551644802094,0.39068955183029,-6.14075708389282,-0.17322906851768,-1.17561662197113
125,3474270503,-83.51253509521484,77.40417480468750,-47.27491760253906,-9.46984100341797,-1.97306644916534,0.39582875370979,-5.99747085571289,-0.07635603100061,-1.02277636528015
126,3474278836,-83.56246185302734,77.39450836181641,-47.27573394775391,-9.49009513854980,-1.95642030239105,0.42383235692978,-5.94990539550781,-0.08237539231777,-1.17904901504517
